Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2021-10-20 09-14-47,2021-10-20 07-14-47,1,4.2,1,4921,674.633,12,4,4,1,135,4,5.20826,1,1,1,
2021-10-20 09-15-48,2021-10-20 07-15-48,1,4.4,1.1,4923.3,674.762,12,4,4,1,48,3,4.46529,1,1,1,
2021-10-20 09-16-49,2021-10-20 07-16-49,1,5.1,0.8,4920.29,666.594,12,4,4,1,348,4,5.33471,1,1,1,
2021-10-20 09-17-50,2021-10-20 07-17-50,1,4.8,1,4919.39,665.616,12,4,4,1,76,3,5.07273,1,1,1,
2021-10-20 09-18-51,2021-10-20 07-18-51,1,4.8,1,4919.35,659.93,12,4,4,1,44,3,4.86198,1,1,1,
2021-10-20 09-19-52,2021-10-20 07-19-52,1,3.5,0.6,4921.28,661.719,8,2,4,1,34,3,3.52397,1,1,1,
2021-10-20 09-20-53,2021-10-20 07-20-53,1,3.8,0.7,4922.81,664.086,8,2,4,1,124,3,3.7719,1,1,1,
2021-10-20 09-21-54,2021-10-20 07-21-54,1,3.7,0.7,4921.6,662.487,8,2,4,1,31,3,3.7876,1,1,1,
2021-10-20 09-22-55,2021-10-20 07-22-55,1,3.6,0.8,4919.88,658.924,8,1,4,1,142,2,3.55289,1,1,1,
2021-10-20 09-23-56,2021-10-20 07-23-56,1,3.1,0.6,4919.89,660.216,8,1,4,1,24,2,2.96198,1,1,1,
2021-10-20 09-24-57,2021-10-20 07-24-57,1,4,1,4921.8,662.188,8,1,4,1,48,2,3.71322,1,1,1,
2021-10-20 09-25-58,2021-10-20 07-25-58,1,4.2,0.7,4920.8,658.288,8,1,4,1,46,3,4.25868,1,1,1,
2021-10-20 09-26-59,2021-10-20 07-26-59,1,3.7,0.5,4921.23,658.272,8,1,4,1,100,2,3.49835,1,1,1,
2021-10-20 09-28-00,2021-10-20 07-28-00,1,3.1,0.6,4919.38,660.133,8,1,4,1,25,2,2.95207,1,1,1,
2021-10-20 09-29-00,2021-10-20 07-29-00,1,4,0.8,4921.09,662.643,7,1,4,1,76,2,4.03554,1,1,1,
2021-10-20 09-30-01,2021-10-20 07-30-01,1,4.3,1,4920.68,661.103,7,1,4,1,40,3,4.27521,1,1,1,
2021-10-20 09-31-02,2021-10-20 07-31-02,1,4.3,1,4920.92,675.93,8,1,4,1,277,3,5.22562,1,1,1,
2021-10-20 09-32-03,2021-10-20 07-32-03,1,4.5,1.1,4919.54,680.798,9,1,5,1,101,3,4.73058,1,1,1,
2021-10-20 09-33-04,2021-10-20 07-33-04,1,3.5,1,4919.61,680.771,9,1,5,1,138,2,3.36033,1,1,1,
2021-10-20 09-34-05,2021-10-20 07-34-05,1,2.9,1.1,4919.81,681.84,10,1,5,1,25,1,2.3281,1,1,1,
2021-10-20 09-35-06,2021-10-20 07-35-06,1,3.5,0.8,4921.84,684.792,10,1,5,1,41,3,3.89174,1,1,1,
2021-10-20 09-36-07,2021-10-20 07-36-07,1,3.5,0.9,4921.85,687.211,10,1,5,1,25,3,4.07107,1,1,1,
2021-10-20 09-37-08,2021-10-20 07-37-08,1,3.5,1,4922.7,689.593,11,1,6,1,47,3,3.86281,1,1,1,
2021-10-20 09-38-09,2021-10-20 07-38-09,1,4,0.6,4910.89,631.622,11,1,3,1,29,5,5.41736,1,1,1,
2021-10-20 09-39-10,2021-10-20 07-39-10,1,4.3,0.7,4910.91,632.437,11,1,3,1,50,3,4.40579,1,1,1,
2021-10-20 09-40-11,2021-10-20 07-40-11,1,5.3,0.8,4910.93,621.607,11,1,2,1,24,3,4.19339,1,1,1,
2021-10-20 09-41-12,2021-10-20 07-41-12,1,5.5,0.5,4918.48,623.163,11,1,2,1,33,3,4.2686,1,1,1,
2021-10-20 09-42-13,2021-10-20 07-42-13,1,8.3,0.5,4918.39,619.381,11,1,1,1,81,4,4.74876,1,1,1,
2021-10-20 09-43-14,2021-10-20 07-43-14,1,13.2,0.3,4911.06,616.587,11,1,1,1,38,5,5.98347,1,1,1,
2021-10-20 09-44-15,2021-10-20 07-44-15,1,10.1,0.5,4911.07,618.933,11,1,1,1,25,3,4.35207,1,1,1,
2021-10-20 09-45-16,2021-10-20 07-45-16,1,11.7,0.6,4911.66,615.564,11,1,1,1,302,4,5.1876,1,1,1,
2021-10-20 09-46-17,2021-10-20 07-46-17,1,9.9,0.5,4911.68,614.444,11,1,1,1,25,3,4.3876,1,1,1,
2021-10-20 09-47-18,2021-10-20 07-47-18,1,10.2,0.6,4911.75,616.522,9,1,1,1,38,3,4.4595,1,1,1,
2021-10-20 09-48-19,2021-10-20 07-48-19,1,10,0.6,4911.75,617.294,9,1,1,1,26,3,4.34628,1,1,1,
2021-10-20 09-49-20,2021-10-20 07-49-20,1,10.1,0.4,4911.77,617.813,9,1,1,1,26,3,4.30579,1,1,1,
2021-10-20 09-50-21,2021-10-20 07-50-21,1,10.5,0.5,4911.79,619.891,9,1,1,1,27,3,4.28264,1,1,1,
2021-10-20 09-51-21,2021-10-20 07-51-21,1,9.8,0.4,4911.79,622.528,9,1,1,1,46,3,4.20744,1,1,1,
2021-10-20 09-52-22,2021-10-20 07-52-22,1,10.9,0.6,4912.34,626.234,9,4,1,1,448,3,4.59339,1,1,1,
2021-10-20 09-53-23,2021-10-20 07-53-23,1,10.3,0.5,4912.61,625.846,8,4,1,1,27,3,4.18099,1,1,1,
2021-10-20 09-54-24,2021-10-20 07-54-24,1,9.8,0.6,4912.7,626.545,8,4,1,1,28,3,4.16942,1,1,1,
2021-10-20 09-55-25,2021-10-20 07-55-25,1,10.9,0.3,4911.88,624.729,8,4,1,1,30,4,4.71488,1,1,1,
2021-10-20 09-56-26,2021-10-20 07-56-26,1,10.7,0.5,4912.35,630.739,8,4,1,1,51,3,4.51322,1,1,1,
2021-10-20 09-57-27,2021-10-20 07-57-27,1,10.5,0.6,4912.73,630.003,8,4,1,1,43,3,4.49174,1,1,1,
2021-10-20 09-58-28,2021-10-20 07-58-28,1,10.4,0.5,4912.82,632.545,8,4,1,1,27,3,4.50744,1,1,1,
2021-10-20 09-59-29,2021-10-20 07-59-29,1,10.3,0.4,4913.33,637.659,8,4,1,1,26,3,4.52066,1,1,1,
2021-10-20 10-00-30,2021-10-20 08-00-30,1,11.4,0.5,4914.65,640.169,8,4,1,1,28,4,4.9686,1,1,1,
